,State,Date,Cured,Deaths,Confirmed
3016,Chandigarh,2021-05-25,53597,709,58734
3017,Chandigarh,2021-05-26,54215,714,58992
3018,Chandigarh,2021-05-27,54921,722,59216
3019,Chandigarh,2021-05-28,55558,729,59416
3020,Chandigarh,2021-05-29,56084,735,59577
3021,Chandigarh,2021-05-30,56534,740,59740
3022,Chandigarh,2021-05-31,57043,745,59922
3023,Chandigarh,2021-06-01,57526,753,60046
3024,Chandigarh,2021-06-02,57915,758,60154
3025,Chandigarh,2021-06-03,58276,761,60288
3026,Chandigarh,2021-06-04,58502,762,60399
3027,Chandigarh,2021-06-05,58717,765,60487
3028,Chandigarh,2021-06-06,58892,768,60585
3029,Chandigarh,2021-06-07,59054,772,60659
3030,Chandigarh,2021-06-08,59193,774,60707
3031,Chandigarh,2021-06-09,59314,779,60778
3032,Chandigarh,2021-06-10,59432,781,60862
3033,Chandigarh,2021-06-11,59564,783,60928
3034,Chandigarh,2021-06-12,59648,786,60998
3035,Chandigarh,2021-06-13,59727,789,61056
3036,Chandigarh,2021-06-14,59798,792,61110
3037,Chandigarh,2021-06-15,59859,794,61160
3038,Chandigarh,2021-06-16,59917,797,61200
3039,Chandigarh,2021-06-17,59980,799,61241
3040,Chandigarh,2021-06-18,60076,802,61310
3041,Chandigarh,2021-06-19,60123,804,61358
3042,Chandigarh,2021-06-20,60201,806,61403
3043,Chandigarh,2021-06-21,60271,806,61430
3044,Chandigarh,2021-06-22,60327,806,61444
3045,Chandigarh,2021-06-23,60383,806,61467
3046,Chandigarh,2021-06-24,60446,807,61520
3047,Chandigarh,2021-06-25,60488,807,61542
3048,Chandigarh,2021-06-26,60533,807,61581
3049,Chandigarh,2021-06-27,60577,807,61604
3050,Chandigarh,2021-06-28,60614,807,61624
3051,Chandigarh,2021-06-29,60644,807,61632
3052,Chandigarh,2021-06-30,60685,808,61656
3053,Chandigarh,2021-07-01,60708,808,61670
3054,Chandigarh,2021-07-02,60730,808,61687
3055,Chandigarh,2021-07-03,60745,808,61700
3056,Chandigarh,2021-07-04,60761,808,61718
3057,Chandigarh,2021-07-05,60777,808,61728
3058,Chandigarh,2021-07-06,60815,809,61740
3059,Chandigarh,2021-07-07,60837,809,61752
3060,Chandigarh,2021-07-08,60872,809,61780
3061,Chandigarh,2021-07-09,60885,809,61794
3062,Chandigarh,2021-07-10,60901,809,61811
3063,Chandigarh,2021-07-11,60914,809,61823
3064,Chandigarh,2021-07-12,60926,809,61831
3065,Chandigarh,2021-07-13,60939,809,61841
3066,Chandigarh,2021-07-14,60958,809,61844
3067,Chandigarh,2021-07-15,60970,809,61851
3068,Chandigarh,2021-07-16,60980,809,61856
3069,Chandigarh,2021-07-17,60995,809,61862
3070,Chandigarh,2021-07-18,61008,809,61870
3071,Chandigarh,2021-07-19,61030,809,61889
3072,Chandigarh,2021-07-20,61038,809,61893
3073,Chandigarh,2021-07-21,61056,809,61907
3074,Chandigarh,2021-07-22,61064,809,61914
3075,Chandigarh,2021-07-23,61073,809,61916
3076,Chandigarh,2021-07-24,61075,809,61917
3077,Chandigarh,2021-07-25,61081,809,61922
3078,Chandigarh,2021-07-26,61085,809,61927
3079,Chandigarh,2021-07-27,61086,809,61931
3080,Chandigarh,2021-07-28,61092,809,61938
3081,Chandigarh,2021-07-29,61098,809,61943
3082,Chandigarh,2021-07-30,61102,809,61948
3083,Chandigarh,2021-07-31,61106,810,61952
3084,Chandigarh,2021-08-01,61111,811,61953
3085,Chandigarh,2021-08-02,61113,811,61954
3086,Chandigarh,2021-08-03,61116,811,61960
3087,Chandigarh,2021-08-04,61120,811,61965
3088,Chandigarh,2021-08-05,61123,811,61965
3089,Chandigarh,2021-08-06,61127,811,61966
3090,Chandigarh,2021-08-07,61132,811,61970
3091,Chandigarh,2021-08-08,61137,811,61974
3092,Chandigarh,2021-08-09,61142,811,61978
3093,Chandigarh,2021-08-10,61146,811,61984
3094,Chandigarh,2021-08-11,61150,811,61992
3095,Chhattisgarh,2020-03-19,0,0,1
3096,Chhattisgarh,2020-03-20,0,0,1
3097,Chhattisgarh,2020-03-21,0,0,1
3098,Chhattisgarh,2020-03-22,0,0,1
3099,Chhattisgarh,2020-03-23,0,0,1
3100,Chhattisgarh,2020-03-24,0,0,1
3101,Chhattisgarh,2020-03-25,0,0,1
3102,Chhattisgarh,2020-03-26,0,0,6
3103,Chhattisgarh,2020-03-27,0,0,6
3104,Chhattisgarh,2020-03-28,0,0,6
3105,Chhattisgarh,2020-03-29,0,0,7
3106,Chhattisgarh,2020-03-30,0,0,7
3107,Chhattisgarh,2020-03-31,0,0,8
3108,Chhattisgarh,2020-04-01,2,0,9
3109,Chhattisgarh,2020-04-02,2,0,9
3110,Chhattisgarh,2020-04-03,3,0,9
3111,Chhattisgarh,2020-04-04,3,0,9
3112,Chhattisgarh,2020-04-05,3,0,9
3113,Chhattisgarh,2020-04-06,8,0,10
3114,Chhattisgarh,2020-04-07,9,0,10
3115,Chhattisgarh,2020-04-08,9,0,10
3116,Chhattisgarh,2020-04-09,9,0,10
3117,Chhattisgarh,2020-04-10,9,0,10
3118,Chhattisgarh,2020-04-11,9,0,18
3119,Chhattisgarh,2020-04-12,10,0,25
3120,Chhattisgarh,2020-04-13,10,0,31
3121,Chhattisgarh,2020-04-14,10,0,31
3122,Chhattisgarh,2020-04-15,13,0,33
3123,Chhattisgarh,2020-04-16,17,0,33
3124,Chhattisgarh,2020-04-17,23,0,36
3125,Chhattisgarh,2020-04-18,24,0,36
3126,Chhattisgarh,2020-04-19,24,0,36
3127,Chhattisgarh,2020-04-20,25,0,36
3128,Chhattisgarh,2020-04-21,25,0,36
3129,Chhattisgarh,2020-04-22,26,0,36
3130,Chhattisgarh,2020-04-23,28,0,36
3131,Chhattisgarh,2020-04-24,28,0,36
3132,Chhattisgarh,2020-04-25,30,0,36
3133,Chhattisgarh,2020-04-26,32,0,37
3134,Chhattisgarh,2020-04-27,32,0,37
3135,Chhattisgarh,2020-04-28,32,0,37
3136,Chhattisgarh,2020-04-29,34,0,38
3137,Chhattisgarh,2020-04-30,36,0,38
3138,Chhattisgarh,2020-05-01,36,0,40
3139,Chhattisgarh,2020-05-02,36,0,43
3140,Chhattisgarh,2020-05-03,36,0,43
3141,Chhattisgarh,2020-05-04,36,0,57
3142,Chhattisgarh,2020-05-05,36,0,58
3143,Chhattisgarh,2020-05-06,36,0,59
3144,Chhattisgarh,2020-05-07,36,0,59
3145,Chhattisgarh,2020-05-08,38,0,59
3146,Chhattisgarh,2020-05-09,38,0,59
3147,Chhattisgarh,2020-05-10,43,0,59
3148,Chhattisgarh,2020-05-11,49,0,59
3149,Chhattisgarh,2020-05-12,53,0,59
3150,Chhattisgarh,2020-05-13,54,0,59
3151,Chhattisgarh,2020-05-14,55,0,59
3152,Chhattisgarh,2020-05-15,56,0,60
3153,Chhattisgarh,2020-05-16,56,0,66
3154,Chhattisgarh,2020-05-17,56,0,67
3155,Chhattisgarh,2020-05-18,59,0,86
3156,Chhattisgarh,2020-05-19,59,0,93
3157,Chhattisgarh,2020-05-20,59,0,101
3158,Chhattisgarh,2020-05-21,59,0,115
3159,Chhattisgarh,2020-05-22,59,0,128
3160,Chhattisgarh,2020-05-23,62,0,172
3161,Chhattisgarh,2020-05-24,64,0,214
3162,Chhattisgarh,2020-05-25,67,0,252
3163,Chhattisgarh,2020-05-26,72,0,291
3164,Chhattisgarh,2020-05-27,79,0,361
3165,Chhattisgarh,2020-05-28,83,0,369
3166,Chhattisgarh,2020-05-29,83,0,399
3167,Chhattisgarh,2020-05-30,100,1,415
3168,Chhattisgarh,2020-05-31,102,1,447
3169,Chhattisgarh,2020-06-01,115,1,498
3170,Chhattisgarh,2020-06-02,122,1,547
3171,Chhattisgarh,2020-06-03,130,1,564
3172,Chhattisgarh,2020-06-04,188,2,668
3173,Chhattisgarh,2020-06-05,213,2,756
3174,Chhattisgarh,2020-06-06,244,2,879
3175,Chhattisgarh,2020-06-07,266,4,923
3176,Chhattisgarh,2020-06-08,283,4,1073
3177,Chhattisgarh,2020-06-09,308,4,1160
3178,Chhattisgarh,2020-06-10,386,6,1240
3179,Chhattisgarh,2020-06-11,402,6,1262
3180,Chhattisgarh,2020-06-12,447,6,1398
3181,Chhattisgarh,2020-06-13,550,6,1429
3182,Chhattisgarh,2020-06-14,631,6,1512
3183,Chhattisgarh,2020-06-15,763,8,1662
3184,Chhattisgarh,2020-06-16,890,8,1756
3185,Chhattisgarh,2020-06-17,1036,9,1781
3186,Chhattisgarh,2020-06-18,1180,10,1864
3187,Chhattisgarh,2020-06-19,1228,10,1946
3188,Chhattisgarh,2020-06-20,1331,10,2028
3189,Chhattisgarh,2020-06-21,1394,11,2041
3190,Chhattisgarh,2020-06-22,1447,11,2275
3191,Chhattisgarh,2020-06-23,1513,12,2303
3192,Chhattisgarh,2020-06-24,1553,12,2362
3193,Chhattisgarh,2020-06-25,1627,12,2419
3194,Chhattisgarh,2020-06-26,1755,12,2452
3195,Chhattisgarh,2020-06-27,1914,13,2545
3196,Chhattisgarh,2020-06-28,1914,13,2545
3197,Chhattisgarh,2020-06-29,2091,13,2662
3198,Chhattisgarh,2020-06-30,2173,13,2761
3199,Chhattisgarh,2020-07-01,2250,13,2860
3200,Chhattisgarh,2020-07-02,2303,14,2940
3201,Chhattisgarh,2020-07-03,2385,14,3013
3202,Chhattisgarh,2020-07-04,2437,14,3065
3203,Chhattisgarh,2020-07-05,2549,14,3161
3204,Chhattisgarh,2020-07-06,2601,14,3207
3205,Chhattisgarh,2020-07-07,2667,14,3305
3206,Chhattisgarh,2020-07-08,2751,14,3415
3207,Chhattisgarh,2020-07-09,2835,14,3525
3208,Chhattisgarh,2020-07-10,2903,15,3675
3209,Chhattisgarh,2020-07-11,3028,17,3767
3210,Chhattisgarh,2020-07-12,3070,17,3897
3211,Chhattisgarh,2020-07-13,3153,19,4059
3212,Chhattisgarh,2020-07-14,3202,19,4217
3213,Chhattisgarh,2020-07-15,3275,20,4379
3214,Chhattisgarh,2020-07-16,3324,20,4539
3215,Chhattisgarh,2020-07-17,3451,21,4732
3216,Chhattisgarh,2020-07-18,3512,23,4964
